   4.000E+02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00
  4.0040E+002  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.0080E+002  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.0120E+002  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.0160E+002  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.0200E+002  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.0241E+002  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.0281E+002  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.0321E+002  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.0361E+002  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
